pdb_code,resolution,year,measure_type,operator,affinity_m,paffinity
4nkt,1.9,2013,Kd,=,1.08e-06,5.966576244513051
4ezw,1.8,2013,Kd,=,1e-06,6.0
4dlj,2.6,2013,Kd,=,1.2e-06,5.920818753952375
4lkk,2.49,2013,Kd,=,1.2e-06,5.920818753952375
4kne,2.0,2013,Kd,=,1.26e-06,5.8996294548824375
4azc,2.09,2013,Kd,=,1.38e-06,5.860120913598763
4jn4,2.3,2013,Kd,=,1.38e-06,5.860120913598763
4jne,1.96,2013,Kd,=,1.38e-06,5.860120913598763
3zos,1.92,2013,Kd,=,1.3e-09,8.886056647693163
4hva,2.07,2013,Kd,=,1.3e-06,5.886056647693163
4jv8,1.45,2013,Kd,=,1.42e-06,5.847711655616943
4km2,1.4,2013,Kd,=,1.4299999999999999e-06,5.844663962534939
4l4v,1.9,2013,Kd,=,1.6499999999999999e-06,5.782516055786094
4ksp,2.93,2013,Kd,=,1.6000000000000003e-09,8.795880017344075
4ezx,1.7,2013,Kd,=,1.6e-06,5.795880017344075
4k3p,2.15,2013,Kd,=,1.6e-06,5.795880017344075
2ynr,2.3,2013,Kd,=,1.6999999999999998e-06,5.769551078621726
4f70,3.0,2013,Kd,=,1.82e-06,5.739928612014925
4i60,2.5,2013,Kd,=,1.87e-06,5.728158393463501
4lps,2.0,2013,Kd,=,1.8e-06,5.7447274948966935
4bkj,1.7,2013,Kd,=,1.9e-09,8.721246399047171
4br3,2.2,2013,Kd,=,1.8999999999999998e-06,5.721246399047171
4i9o,2.0,2013,Kd,=,1.8999999999999998e-06,5.721246399047171
4iut,2.7,2013,Kd,=,1.8999999999999998e-06,5.721246399047171
4iuv,2.8,2013,Kd,=,1.8999999999999998e-06,5.721246399047171
4knm,1.9,2013,Kd,=,1e-08,8.0
4jfl,1.2,2013,Kd,=,1.05e-05,4.978810700930062
4bcs,1.8,2013,Kd,=,1.0300000000000001e-07,6.987162775294828
4att,1.25,2013,Kd,=,1.046e-07,6.980468315468745
4ht0,1.6,2013,Kd,=,1e-08,8.0
4knj,2.0,2013,Kd,=,1.11e-08,7.954677021213342
4bup,2.17,2013,Kd,=,1.12e-05,4.950781977329818
4lbp,1.87,2013,Kd,=,1.14e-05,4.943095148663527
4ido,2.09,2013,Kd,=,1.163e-05,4.9344202852715515
4i9r,2.6,2013,Kd,=,1.1200000000000001e-07,6.950781977329818
4mr3,1.68,2013,Kd,=,1.142e-06,5.942333896090171
4mr4,1.66,2013,Kd,=,1.142e-06,5.942333896090171
4c73,1.8,2013,Kd,=,1.21e-05,4.91721462968355
4c0r,1.55,2013,Kd,=,1.2199999999999998e-05,4.913640169325252
4apo,1.9,2013,Kd,=,1.23e-05,4.910094888560602
4igt,1.24,2013,Kd,=,1.2800000000000002e-08,7.892790030352131
3wde,1.44,2013,Kd,=,1.24e-07,6.906578314837765
3wdc,1.18,2013,Kd,=,1.2000000000000002e-08,7.920818753952375
4hs8,2.6,2013,Kd,=,1.2000000000000002e-08,7.920818753952375
4i2z,2.9,2013,Kd,=,1.35e-05,4.869666231504994
4ipj,2.15,2013,Kd,=,1.35e-05,4.869666231504994
4hpi,1.19,2013,Kd,=,1.4199999999999998e-05,4.847711655616943
4aif,2.01,2013,Kd,=,1.44e-05,4.841637507904751
3vvy,1.63,2013,Kd,=,1.4599999999999999e-05,4.835647144215563
4k3h,2.45,2013,Kd,=,1.4e-07,6.853871964321762
4kn1,2.3,2013,Kd,=,1.4400000000000002e-07,6.841637507904751
4ieh,2.1,2013,Kd,=,1.4000000000000001e-08,7.853871964321762
4ikn,1.85,2013,Kd,=,1.4e-05,4.853871964321762
4j7e,1.63,2013,Kd,=,1.4e-05,4.853871964321762
4io6,1.6,2013,Kd,=,1.51e-05,4.82102305270683
4c1m,2.0,2013,Kd,=,1.5800000000000003e-08,7.801342913045577
4aq6,1.98,2013,Kd,=,1.58e-05,4.801342913045577
4ear,1.7,2013,Kd,=,1.51e-10,9.821023052706831
3vx3,2.1,2013,Kd,=,1.5000000000000002e-08,7.823908740944319
3zp9,1.31,2013,Kd,=,1.5000000000000002e-08,7.823908740944319
4j8b,1.88,2013,Kd,=,1.6100000000000002e-05,4.79317412396815
4as9,2.71,2013,Kd,=,1.63e-05,4.787812395596042
4kni,1.8,2013,Kd,=,1.67e-08,7.777283528852417
4knn,1.4,2013,Kd,=,1.67e-08,7.777283528852417
4ad6,1.85,2013,Kd,=,1.67e-05,4.777283528852417
4kox,1.8,2013,Kd,=,1.6899999999999997e-05,4.772113295386326
4i9s,2.58,2013,Kd,=,1.6200000000000002e-07,6.790484985457369
4bqt,2.88,2013,Kd,=,1.6400000000000002e-06,5.785156151952302
4j8t,2.05,2013,Kd,=,1.6800000000000002e-07,6.774690718274137
4j3l,2.09,2013,Kd,=,1.6e-08,7.795880017344075
4au7,2.07,2013,Kd,=,1.7199999999999998e-05,4.764471553092451
3vw2,2.34,2013,Kd,=,1.7899999999999998e-05,4.747146969020107
4jg0,1.81,2013,Kd,=,1.72e-07,6.764471553092451
4kax,1.85,2013,Kd,=,1.7e-05,4.769551078621726
4auj,1.53,2013,Kd,=,1.8300000000000002e-08,7.73754891026957
4ayu,1.5,2013,Kd,=,1.86e-05,4.730487055782084
4f9y,1.85,2013,Kd,=,1.84e-07,6.735182176990463
4kby,2.36,2013,Kd,=,1.8600000000000002e-07,6.730487055782084
4j22,2.12,2013,Kd,=,1.8000000000000002e-08,7.7447274948966935
4ih6,2.2,2013,Kd,=,1.8e-05,4.7447274948966935
4gvc,1.54,2013,Kd,=,1.9299999999999998e-05,4.714442690992226
4ljh,1.45,2013,Kd,=,1.9399999999999997e-05,4.712198270069774
4hfz,2.69,2013,Kd,=,1.9e-06,5.721246399047171
4bb9,1.47,2013,Kd,=,1e-06,6.0
4jn2,1.71,2013,Kd,=,2.1e-12,11.67778070526608
4l4z,2.3,2013,Kd,=,2.1e-06,5.6777807052660805
4iuu,2.7,2013,Kd,=,2.22e-06,5.653647025549361
4ezy,1.85,2013,Kd,=,2.2599999999999995e-06,5.645891560852599
4jin,2.1,2013,Kd,=,2.2799999999999998e-06,5.642065152999546
3zi8,1.5,2013,Kd,=,2.2e-06,5.657577319177793
4gs9,1.72,2013,Kd,=,2.2e-06,5.657577319177793
4dli,1.91,2013,Kd,=,2.4e-06,5.619788758288394
4jx9,1.4,2013,Kd,=,2.4e-09,8.619788758288394
4dzy,2.1,2013,Kd,=,2.4e-06,5.619788758288394
4jiz,2.1,2013,Kd,=,2.4e-06,5.619788758288394
4bqh,1.75,2013,Kd,=,2.58e-06,5.58838029403677
4iur,2.5,2013,Kd,=,2.63e-06,5.580044251510242
4kmz,2.3,2013,Kd,=,2.7e-09,8.568636235841012
4ba3,2.1,2013,Kd,=,2.8999999999999998e-06,5.537602002101044
4nxu,2.3,2013,Kd,=,2.8999999999999998e-06,5.537602002101044
4j84,1.47,2013,Kd,=,2.0399999999999998e-05,4.690369832574102
4lar,2.38,2013,Kd,=,2.07e-05,4.684029654543083
4j8r,2.3,2013,Kd,=,2e-08,7.698970004336019
4j7d,1.25,2013,Kd,=,1.9999999999999998e-05,4.698970004336019
4j93,1.74,2013,Kd,=,1.9999999999999998e-05,4.698970004336019
4luz,1.9,2013,Kd,=,1.9999999999999998e-05,4.698970004336019
4del,1.58,2013,Kd,=,2.1100000000000004e-08,7.675717544702307
3vw1,2.21,2013,Kd,=,2.1199999999999997e-05,4.673664139071248
3vw0,2.6,2013,Kd,=,2.1199999999999997e-05,4.673664139071248
4nku,1.94,2013,Kd,=,2.13e-05,4.671620396561262
4jv6,1.87,2013,Kd,=,2.1700000000000002e-07,6.663540266151471
2ypo,2.0,2013,Kd,=,2.1e-05,4.6777807052660805
4l58,1.48,2013,Kd,=,2.1e-05,4.6777807052660805
4j78,1.48,2013,Kd,=,2.2499999999999998e-05,4.647817481888637
4i1r,2.7,2013,Kd,=,2.26e-05,4.645891560852599
4io8,2.58,2013,Kd,=,2.28e-07,6.642065152999546
4aw8,2.0,2013,Kd,=,2.2000000000000002e-08,7.657577319177793
4g8o,2.71,2013,Kd,=,2.2000000000000002e-08,7.657577319177793
4g8r,2.19,2013,Kd,=,2.2000000000000002e-08,7.657577319177793
4hso,2.1,2013,Kd,=,2.2e-05,4.657577319177793
4jg1,1.55,2013,Kd,=,2.32e-07,6.634512015109101
4m1d,1.8,2013,Kd,=,2.3e-08,7.638272163982407
4io4,1.94,2013,Kd,=,2.45e-05,4.610833915635467
4c6u,2.4,2013,Kd,=,2.56e-05,4.591760034688151
4c6v,2.7,2013,Kd,=,2.56e-05,4.591760034688151
4mr5,1.63,2013,Kd,=,2.51e-07,6.600326278518962
4mr6,1.67,2013,Kd,=,2.51e-07,6.600326278518962
4jal,2.0,2013,Kd,=,2.4999999999999998e-05,4.6020599913279625
3vvz,2.51,2013,Kd,=,2.6399999999999998e-05,4.578396073130169
4bi7,1.6,2013,Kd,=,2.6399999999999998e-05,4.578396073130169
3wb5,2.5,2013,Kd,=,2.68e-05,4.5718652059712115
4gvd,1.85,2013,Kd,=,2.6899999999999997e-05,4.570247719997592
4j74,1.2,2013,Kd,=,2.6e-05,4.585026652029182
4j73,1.44,2013,Kd,=,2.77e-05,4.557520230935552
4jjm,2.09,2013,Kd,=,2.7e-08,7.568636235841013
4igk,1.75,2013,Kd,=,2.8199999999999998e-05,4.549750891680639
4ht2,1.45,2013,Kd,=,2.9000000000000003e-07,6.5376020021010435
4mmf,2.7,2013,Kd,=,2.9500000000000003e-07,6.530177984021837
4hu1,1.95,2013,Kd,=,2.9e-08,7.5376020021010435
4hnn,2.4,2013,Kd,=,2e-06,5.698970004336019
4k55,1.91,2013,Kd,=,3.06e-06,5.51427857351842
4nk9,2.57,2013,Kd,=,3.1000000000000005e-09,8.508638306165727
4f6s,2.6,2013,Kd,=,3.24e-06,5.489454989793388
4ifi,2.2,2013,Kd,=,3.3399999999999998e-06,5.476253533188435
3zdv,1.41,2013,Kd,=,3.2999999999999997e-06,5.481486060122113
4jfm,1.02,2013,Kd,=,3.2999999999999997e-06,5.481486060122113
3zln,2.29,2013,Kd,=,3.4000000000000003e-09,8.468521082957745
4j77,1.76,2013,Kd,=,3.3999999999999996e-06,5.468521082957745
4n7j,1.67,2013,Kd,=,3.3999999999999996e-06,5.468521082957745
4n7m,2.12,2013,Kd,=,3.3999999999999996e-06,5.468521082957745
4gw5,2.2,2013,Kd,=,3.5e-06,5.455931955649724
4kot,1.55,2013,Kd,=,3.5e-06,5.455931955649724
4ksy,1.88,2013,Kd,=,3.79e-09,8.421360790031928
4b60,1.83,2013,Kd,=,3.7e-06,5.431798275933005
4kmd,1.7,2013,Kd,=,3.8599999999999995e-06,5.413412695328245
4nxv,2.3,2013,Kd,=,3.7999999999999996e-06,5.42021640338319
4fgt,2.0,2013,Kd,=,3.92e-06,5.406713932979542
4igq,2.35,2013,Kd,=,3.01e-05,4.521433504406157
4hs6,1.53,2013,Kd,=,3.0000000000000004e-08,7.522878745280337
4j81,1.75,2013,Kd,=,3.1899999999999996e-05,4.496209316942819
4nka,2.19,2013,Kd,=,3.114e-07,6.5066813917678985
4mme,2.5,2013,Kd,=,3.18e-07,6.497572880015567
4jfe,2.7,2013,Kd,=,3.1e-05,4.508638306165727
4eoy,2.22,2013,Kd,=,3.2600000000000003e-07,6.486782399932061
4l6t,1.86,2013,Kd,=,3.2e-08,7.494850021680094
4kp8,1.8,2013,Kd,=,3.3300000000000003e-06,5.47755576649368
4azi,1.98,2013,Kd,=,3.556e-08,7.449038247701824
3wb4,2.25,2013,Kd,=,3.66e-05,4.436518914605589
4k3o,2.0,2013,Kd,=,3.6700000000000004e-05,4.43533393574791
4jfx,1.95,2013,Kd,=,3.6000000000000005e-07,6.443697499232712
4jfd,2.46,2013,Kd,=,3.6e-05,4.443697499232712
4ge1,2.15,2013,Kd,=,3.7e-07,6.431798275933005
4jpy,2.13,2013,Kd,=,3.7e-05,4.431798275933005
4kcx,2.0,2013,Kd,=,3.7e-05,4.431798275933005
4mnq,2.74,2013,Kd,=,3.7e-05,4.431798275933005
3zm9,1.9,2013,Kd,=,3.8e-08,7.42021640338319
4j21,1.93,2013,Kd,=,3.9000000000000005e-08,7.4089353929735005
4jvb,1.75,2013,Kd,=,3.9000000000000005e-08,7.4089353929735005
2ypp,2.3,2013,Kd,=,3.9e-05,4.4089353929735005
4b8o,2.08,2013,Kd,=,4e-09,8.397940008672037
4btm,2.54,2013,Kd,=,4.1e-06,5.3872161432802645
4ej8,2.35,2013,Kd,=,4.1e-06,5.3872161432802645
4kod,2.96,2013,Kd,=,4.37e-06,5.359518563029578
4lkf,1.64,2013,Kd,=,4.2999999999999995e-06,5.366531544420414
4lke,1.65,2013,Kd,=,4.2999999999999995e-06,5.366531544420414
4k19,2.74,2013,Kd,=,4.4000000000000005e-09,8.356547323513812
4b9h,2.1,2013,Kd,=,4.5e-06,5.346787486224656
4lkd,2.31,2013,Kd,=,4.5e-06,5.346787486224656
4jwk,1.87,2013,Kd,=,4.79e-09,8.319664486585436
4ipi,1.75,2013,Kd,=,4.8e-06,5.318758762624412
4kn0,2.1,2013,Kd,=,4e-08,7.3979400086720375
4hfp,2.4,2013,Kd,=,4.2000000000000006e-08,7.376750709602099
4gw1,2.24,2013,Kd,=,4.3e-07,6.366531544420414
4mm4,2.89,2013,Kd,=,4.3100000000000003e-07,6.3655227298392685
4gu9,2.4,2013,Kd,=,4.2999999999999995e-05,4.366531544420414
4j82,1.46,2013,Kd,=,4.4200000000000004e-05,4.354577730650908
4gu6,1.95,2013,Kd,=,4.4000000000000004e-08,7.356547323513812
4nbn,1.75,2013,Kd,=,4.4e-05,4.356547323513813
4cc2,1.55,2013,Kd,=,4.65e-05,4.3325470471100465
4cc7,1.97,2013,Kd,=,4.65e-05,4.3325470471100465
4ayq,1.1,2013,Kd,=,4.7000000000000004e-08,7.327902142064283
4ijh,1.5,2013,Kd,=,4.7e-05,4.327902142064283
4kow,1.45,2013,Kd,=,4.929999999999999e-05,4.30715308072277
4bea,2.57,2013,Kd,=,5e-09,8.301029995663981
4dx9,2.99,2013,Kd,=,4.9999999999999996e-06,5.301029995663981
4bj8,2.4,2013,Kd,=,5.13e-09,8.289882634888183
4e70,1.61,2013,Kd,=,5.26e-06,5.279014255846261
4gxl,2.02,2013,Kd,=,5.2e-06,5.2839966563652006
4lp6,2.15,2013,Kd,=,5.3600000000000005e-09,8.27083521030723
4l1u,2.42,2013,Kd,=,5.45e-06,5.2636034977233574
4j2c,1.8,2013,Kd,=,5.6e-06,5.251811972993799
4idn,2.25,2013,Kd,=,5.769999999999999e-06,5.238824186844269
4f7j,2.6,2013,Kd,=,5.82e-06,5.235077015350112
4kfq,2.2,2013,Kd,=,5.860000000000001e-09,8.232102383981909
4hmq,2.1,2013,Kd,=,5.8e-09,8.236572006437063
4gue,1.8,2013,Kd,=,5.7999999999999995e-06,5.236572006437063
4ih7,2.3,2013,Kd,=,5.7999999999999995e-06,5.236572006437063
4jc1,1.5,2013,Kd,=,4.9999999999999996e-05,4.301029995663981
4kn2,2.6,2013,Kd,=,5.4e-08,7.267606240177032
4ib5,2.2,2013,Kd,=,5.5967e-07,6.252067971963457
4k0u,2.15,2013,Kd,=,5.5e-08,7.259637310505756
4azb,2.1,2013,Kd,=,5.769e-08,7.238899461041858
4hiq,1.18,2013,Kd,=,6.200000000000001e-09,8.207608310501746
4jr0,1.8,2013,Kd,=,6.3e-09,8.200659450546418
4ezr,1.9,2013,Kd,=,6.3e-06,5.200659450546418
4ezq,2.0,2013,Kd,=,6.3e-06,5.200659450546418
4lk6,2.86,2013,Kd,=,6.3e-06,5.200659450546418
3vfq,2.8,2013,Kd,=,6.4e-06,5.1938200260161125
4ezz,2.05,2013,Kd,=,6.4e-06,5.1938200260161125
4k5y,2.98,2013,Kd,=,6.7000000000000004e-09,8.173925197299173
4gny,1.64,2013,Kd,=,5.9999999999999995e-05,4.221848749616356
4jmx,2.55,2013,Kd,=,6.210000000000001e-08,7.20690839982342
4ht6,1.9,2013,Kd,=,6.2e-07,6.2076083105017466
4igr,2.65,2013,Kd,=,6.300000000000001e-08,7.200659450546418
4j8g,1.9,2013,Kd,=,6.45e-05,4.1904402853647325
4nra,1.85,2013,Kd,=,6.5e-05,4.187086643357144
4nks,2.5,2013,Kd,=,6.79e-08,7.168130225719498
4jkw,2.01,2013,Kd,=,6.99e-05,4.1555228242543185
4jpx,1.55,2013,Kd,=,7e-06,5.154901959985743
4h85,2.1,2013,Kd,=,7e-06,5.154901959985743
4ejl,2.44,2013,Kd,=,7.2e-06,5.142667503568732
4ezt,2.0,2013,Kd,=,7.4e-06,5.130768280269024
4h81,2.05,2013,Kd,=,7.499999999999999e-06,5.1249387366083
4c1t,2.39,2013,Kd,=,7.08e-08,7.149966742310231
4jfz,1.75,2013,Kd,=,7.1e-08,7.1487416512809245
4cc3,1.97,2013,Kd,=,7.25e-05,4.139661993429006
4i7m,1.48,2013,Kd,=,7.2e-05,4.142667503568732
4ayp,0.85,2013,Kd,=,7.550000000000001e-07,6.1220530483708115
3wdd,1.18,2013,Kd,=,7.8e-07,6.107905397309519
4kzq,2.25,2013,Kd,=,7.88e-07,6.103473782510445
4ih5,1.9,2013,Kd,=,7.8e-05,4.107905397309519
4azg,2.4,2013,Kd,=,7.905e-08,7.102098125731772
4loo,1.95,2013,Kd,=,7.000000000000001e-09,8.154901959985743
4ly9,2.35,2013,Kd,=,7.000000000000001e-09,8.154901959985743
4his,1.2,2013,Kd,=,8.1e-09,8.09151498112135
4h7q,2.1,2013,Kd,=,8.8e-06,5.055517327849832
4c94,3.0,2013,Kd,=,8.9e-06,5.050609993355088
4c1u,2.0,2013,Kd,=,8.100000000000001e-08,7.0915149811213505
4ghi,1.5,2013,Kd,=,8.100000000000001e-08,7.0915149811213505
4kp5,1.45,2013,Kd,=,8.33e-07,6.079354998593212
4h3q,2.2,2013,Kd,=,8e-06,5.096910013008056
4iho,2.8,2013,Kd,=,8e-06,5.096910013008056
4jym,1.35,2013,Kd,=,9.05e-06,5.043351420794797
4lk7,1.76,2013,Kd,=,9.1e-06,5.040958607678906
4io5,1.72,2013,Kd,=,9.27e-06,5.032920265855503
4np9,1.92,2013,Kd,=,9.4e-06,5.026872146400302
4mz6,1.88,2013,Kd,=,9.62e-06,5.016824927962187
4btb,1.9,2013,Kd,=,9.800000000000001e-06,5.008773924307505
3vfj,2.05,2013,Kd,=,9.100000000000001e-08,7.040958607678906
4kab,2.71,2013,Kd,=,9.3e-05,4.031517051446065
3ueo,2.6,2013,Kd,=,9.4e-05,4.026872146400302
3w0l,2.92,2013,Kd,=,9.5e-08,7.022276394711152
4k8a,2.91,2013,Kd,=,9.499999999999999e-05,4.022276394711152
4ayr,1.1,2013,Kd,=,9.9e-08,7.00436480540245
2ymt,1.8,2013,Kd,=,1e-08,8.0
4aro,1.59,2013,Kd,=,1.6e-07,6.795880017344075
3zha,2.55,2013,Kd,=,1e-06,6.0
4j8s,1.55,2013,Kd,=,2e-06,5.698970004336019
4j24,2.1,2013,Ki,=,5e-08,7.301029995663981
4gee,1.7,2013,Ki,=,1e-09,9.0
4ggl,1.69,2013,Ki,=,1e-09,9.0
4gm8,2.6,2013,Ki,=,1e-09,9.0
4i5h,1.9,2013,Ki,=,2e-09,8.698970004336019
4k1b,2.08,2013,Ki,=,3e-12,11.522878745280337
4gbd,1.98,2013,Ki,=,4.8e-12,11.318758762624412
4gih,2.0,2013,Ki,=,4.799999999999999e-09,8.318758762624412
4kb9,1.29,2013,Ki,=,1.0000000000000001e-11,11.0
4fp1,1.68,2013,Ki,=,2.7e-05,4.568636235841013
4gmy,2.4,2013,Ki,=,2.8e-08,7.552841968657781
4jk5,1.55,2013,Ki,=,2.8e-08,7.552841968657781
4fxy,2.8,2013,Ki,=,2.9e-08,7.5376020021010435
4ijq,2.0,2013,Ki,=,3e-08,7.522878745280337
4gd6,1.53,2013,Ki,=,4.2e-08,7.376750709602099
4hw2,2.8,2013,Ki,=,5.4999999999999996e-08,7.259637310505756
4lmn,2.8,2013,Ki,=,5.000000000000001e-11,10.301029995663981
4jk6,2.2,2013,Ki,=,6.4e-08,7.1938200260161125
4gfm,2.3,2013,Ki,=,6e-08,7.221848749616356
4gs6,2.2,2013,Ki,=,7.099999999999999e-08,7.1487416512809245
4bny,1.8,2013,Ki,=,8e-08,7.096910013008056
4hvb,2.35,2013,Ki,=,1.11e-10,9.954677021213342
4bcm,2.45,2013,Ki,=,1.23e-07,6.910094888560602
4imz,1.7,2013,Ki,=,1.2e-07,6.920818753952375
4bco,2.05,2013,Ki,=,1.31e-07,6.882728704344236
3zcz,2.6,2013,Ki,=,1.7000000000000001e-07,6.769551078621726
4ew3,1.7,2013,Ki,=,1.8e-07,6.7447274948966935
4hgc,1.29,2013,Ki,=,1.0000000000000002e-10,10.0
4ivc,2.35,2013,Ki,=,1.0000000000000002e-10,10.0
4m1j,1.8,2013,Ki,=,2.0000000000000003e-10,9.698970004336019
4ew2,1.6,2013,Ki,=,2.0999999999999997e-07,6.6777807052660805
4gfo,2.3,2013,Ki,=,2.4e-07,6.619788758288394
4gql,1.15,2013,Ki,=,2.6000000000000003e-10,9.585026652029182
4gr0,1.5,2013,Ki,=,2.8000000000000007e-10,9.55284196865778
4btx,2.78,2013,Ki,=,2.9e-07,6.537602002101044
4hw3,2.4,2013,Ki,=,3.2e-07,6.494850021680094
4da5,2.4,2013,Ki,=,3.6e-07,6.443697499232713
4ivd,1.93,2013,Ki,=,3e-10,9.522878745280337
4ca5,1.85,2013,Ki,=,4.1e-10,9.387216143280265
4ks2,2.6,2013,Ki,=,4.6000000000000007e-10,9.337242168318426
4hev,2.5,2013,Ki,=,4.6e-07,6.337242168318426
4jfw,2.1,2013,Ki,=,4.6e-07,6.337242168318426
4mss,1.8,2013,Ki,=,4e-07,6.3979400086720375
4jfv,1.88,2013,Ki,=,5.2e-07,6.2839966563652006
3v0p,1.9,2013,Ki,=,5.3e-07,6.275724130399211
4inh,1.7,2013,Ki,=,5.6e-07,6.251811972993799
4jia,1.85,2013,Ki,=,6e-10,9.221848749616356
4m0e,2.0,2013,Ki,=,6e-07,6.221848749616356
4mdn,1.91,2013,Ki,=,6e-07,6.221848749616356
3zmm,2.51,2013,Ki,=,7.2e-10,9.142667503568731
4mf1,2.11,2013,Ki,=,7e-10,9.154901959985743
4eos,2.57,2013,Ki,=,8.9e-07,6.050609993355088
4eol,2.4,2013,Ki,=,8.9e-07,6.050609993355088
4eon,2.4,2013,Ki,=,8.9e-07,6.050609993355088
4eoi,2.0,2013,Ki,=,8.9e-07,6.050609993355088
4eop,1.99,2013,Ki,=,8.9e-07,6.050609993355088
4az6,1.36,2013,Ki,=,8.000000000000001e-10,9.096910013008056
4hws,1.7,2013,Ki,=,8.000000000000001e-10,9.096910013008056
4jh0,2.35,2013,Ki,=,9.4e-10,9.0268721464003
4baq,1.89,2013,Ki,=,9.800000000000001e-10,9.008773924307505
4i72,2.05,2013,Ki,=,9.000000000000001e-10,9.045757490560675
4hxz,2.7,2013,Ki,=,9e-07,6.045757490560675
4bam,1.88,2013,Ki,=,1.14e-09,8.943095148663527
4k18,2.05,2013,Ki,=,1.1000000000000001e-09,8.958607314841775
4heg,1.46,2013,Ki,=,1.2e-09,8.920818753952375
4bak,1.94,2013,Ki,=,1.2200000000000001e-09,8.913640169325252
4hz5,2.7,2013,Ki,=,1.2e-06,5.920818753952375
4kyh,2.5,2013,Ki,=,1.2e-06,5.920818753952375
4mdq,2.12,2013,Ki,=,1.2e-06,5.920818753952375
4gpl,3.0,2013,Ki,=,1.3e-06,5.886056647693163
4iu0,1.77,2013,Ki,=,1.3e-06,5.886056647693163
4gj3,2.5,2013,Ki,=,1.4e-09,8.853871964321762
4i5c,2.1,2013,Ki,=,1.5000000000000002e-09,8.823908740944319
4ks1,2.2,2013,Ki,=,1.5000000000000002e-09,8.823908740944319
4f3c,1.93,2013,Ki,=,1.5e-12,11.823908740944319
4imq,1.5,2013,Ki,=,1.5e-06,5.823908740944319
4m0f,2.3,2013,Ki,=,1.7000000000000001e-09,8.769551078621726
4j45,1.48,2013,Ki,=,1.6999999999999998e-06,5.769551078621726
4j44,1.3,2013,Ki,=,1.87e-06,5.728158393463501
4gii,2.31,2013,Ki,=,1.8000000000000002e-09,8.744727494896694
4ish,1.82,2013,Ki,=,1.9e-09,8.721246399047171
4ivb,1.9,2013,Ki,=,1.9e-09,8.721246399047171
3zcl,1.4,2013,Ki,=,1.01e-08,7.995678626217358
4mo8,1.85,2013,Ki,=,1.01e-08,7.995678626217358
3zn0,2.8,2013,Ki,=,1.07e-05,4.97061622231479
4in9,1.55,2013,Ki,=,1.07e-05,4.97061622231479
4jjf,2.2,2013,Ki,=,1e-08,8.0
4jyu,1.8,2013,Ki,=,1e-08,8.0
4bxk,2.2,2013,Ki,=,1.121e-08,7.9503943874050265
4f9w,2.0,2013,Ki,=,1.14e-07,6.943095148663527
4k3n,2.0,2013,Ki,=,1.1000000000000001e-08,7.958607314841775
2yoh,1.6,2013,Ki,=,1.1e-05,4.958607314841775
4jsa,1.5,2013,Ki,=,1.1e-05,4.958607314841775
4k5l,1.91,2013,Ki,=,1.1e-05,4.958607314841775
4j47,1.35,2013,Ki,=,1.2019999999999998e-05,4.92009553233328
4i8w,1.96,2013,Ki,=,1.2699999999999999e-11,10.896196279044043
4bcn,2.1,2013,Ki,=,1.2000000000000002e-08,7.920818753952375
4j5p,2.3,2013,Ki,=,1.2000000000000002e-08,7.920818753952375
4ele,2.35,2013,Ki,=,1.32e-08,7.87942606879415
4ks5,2.7,2013,Ki,=,1.3e-07,6.886056647693163
4axm,2.8,2013,Ki,=,1.3e-08,7.886056647693163
4gr8,1.3,2013,Ki,=,1.4700000000000001e-08,7.8326826652518236
4iic,1.9,2013,Ki,=,1.4e-05,4.853871964321762
4gr3,1.49,2013,Ki,=,1.55e-08,7.809668301829708
4eb8,2.3,2013,Ki,=,1.51e-10,9.821023052706831
4m48,2.96,2013,Ki,=,1.5600000000000002e-07,6.806875401645538
4k0y,1.95,2013,Ki,=,1.5000000000000002e-08,7.823908740944319
4n6z,2.2,2013,Ki,=,1.6e-08,7.795880017344075
4hla,1.95,2013,Ki,=,1.6e-11,10.795880017344075
4hwp,1.81,2013,Ki,=,1.7200000000000002e-08,7.764471553092451
4jyv,2.19,2013,Ki,=,1.7e-08,7.769551078621726
4jfi,1.05,2013,Ki,=,1.81e-05,4.7423214251308154
4ca6,1.91,2013,Ki,=,1.8000000000000002e-07,6.7447274948966935
4hwr,1.9,2013,Ki,=,1.8200000000000002e-07,6.739928612014925
4i71,1.28,2013,Ki,=,1.8000000000000002e-08,7.7447274948966935
3zmz,3.0,2013,Ki,=,1.8e-05,4.7447274948966935
4kyk,2.0,2013,Ki,=,1.8e-05,4.7447274948966935
4i73,2.18,2013,Ki,=,1.9e-07,6.721246399047171
4i74,1.68,2013,Ki,=,1.9e-07,6.721246399047171
4n70,2.1,2013,Ki,=,1e-12,12.0
4bah,1.94,2013,Ki,=,2.01e-09,8.69680394257951
4j28,1.73,2013,Ki,=,2e-06,5.698970004336019
4jfj,1.08,2013,Ki,=,2.1e-06,5.6777807052660805
4kp0,2.8,2013,Ki,=,2.2400000000000005e-09,8.649751981665837
4j48,2.1,2013,Ki,=,2.4100000000000002e-06,5.617982957425132
4ban,1.87,2013,Ki,=,2.4300000000000005e-09,8.614393726401687
4iid,2.3,2013,Ki,=,2.4e-06,5.619788758288394
4gj2,2.4,2013,Ki,=,2.5e-09,8.602059991327963
3vtr,2.5,2013,Ki,=,2.7139999999999998e-06,5.566390156676282
4kww,2.55,2013,Ki,=,2.8e-06,5.552841968657781
