pdb_code,resolution,year,measure_type,operator,affinity_m,paffinity,split
4qw4,2.8,2015,IC50,=,1.13e-07,6.94692155651658,train
4y67,1.6,2015,IC50,=,1.17e-07,6.931814138253839,train
4yll,1.4,2015,IC50,=,1.2e-07,6.920818753952375,train
4zuq,1.22,2015,IC50,=,1.3e-07,6.886056647693163,train
4x9w,1.8,2015,IC50,=,1.4e-07,6.853871964321762,train
4ybm,1.46,2015,IC50,=,1.4e-07,6.853871964321762,train
5d7c,1.55,2015,IC50,=,1.4e-07,6.853871964321762,train
5a83,2.09,2015,IC50,=,1.58e-07,6.801342913045578,train
5bvd,1.9,2015,IC50,=,1.6000000000000002e-10,9.795880017344077,train
4qo9,2.2,2015,IC50,=,1.6e-07,6.795880017344075,train
4xt9,2.25,2015,IC50,=,1.6e-07,6.795880017344075,train
4zup,1.42,2015,IC50,=,1.7000000000000001e-07,6.769551078621726,train
5c26,1.95,2015,IC50,=,1.7000000000000001e-07,6.769551078621726,train
5aly,1.9,2015,IC50,=,1.845e-07,6.734003629504921,train
4ylk,1.4,2015,IC50,=,1.8e-07,6.7447274948966935,train
4zpf,1.8,2015,IC50,=,1.8e-07,6.7447274948966935,train
5bvf,1.9,2015,IC50,=,1.9e-10,9.721246399047171,train
4q4e,1.9,2015,IC50,=,1.9e-07,6.721246399047171,train
4ybt,1.82,2015,IC50,=,1e-07,7.0,train
4ymj,2.0,2015,IC50,=,1e-07,7.0,train
5alf,2.32,2015,IC50,=,2.0400000000000003e-07,6.690369832574102,train
4yl1,1.41,2015,IC50,=,2.1600000000000003e-07,6.665546248849069,train
4z2g,2.6,2015,IC50,=,2.17e-07,6.663540266151471,train
5awj,2.2,2015,IC50,=,2.1e-10,9.67778070526608,train
4qmz,1.88,2015,IC50,=,2.1000000000000003e-07,6.6777807052660805,train
4zjw,2.5,2015,IC50,=,2.2e-07,6.657577319177793,train
5ai9,1.8,2015,IC50,=,2.44e-07,6.61261017366127,train
5akh,2.1,2015,IC50,=,2.56e-07,6.59176003468815,train
4wpf,2.2,2015,IC50,=,2.5e-07,6.6020599913279625,train
5aln,2.0,2015,IC50,=,2.67e-07,6.573488738635425,train
4qmq,1.77,2015,IC50,=,2.6e-07,6.585026652029182,train
4py2,2.15,2015,IC50,=,2.72e-07,6.565431095965801,train
4zum,1.42,2015,IC50,=,2.7e-07,6.568636235841013,train
4qp8,2.45,2015,IC50,=,2.8e-07,6.552841968657781,train
4qvl,2.8,2015,IC50,=,2.98e-07,6.525783735923745,train
4uns,2.18,2015,IC50,=,2e-07,6.698970004336019,train
4qps,1.8,2015,IC50,=,3e-07,6.522878745280337,train
4qws,3.0,2015,IC50,=,3.16e-07,6.5003129173815966,train
4yoi,1.82,2015,IC50,=,3.3e-07,6.481486060122113,train
4x2i,1.2,2015,IC50,=,3.5e-07,6.455931955649724,train
3wyj,2.1,2015,IC50,=,3.6e-07,6.443697499232713,train
4wnk,2.42,2015,IC50,=,3.8e-07,6.42021640338319,train
4zyc,1.95,2015,IC50,=,3.8e-07,6.42021640338319,train
4zuo,1.33,2015,IC50,=,3.9e-07,6.4089353929735005,train
4wtu,1.85,2015,IC50,=,3e-10,9.522878745280336,train
4y73,2.14,2015,IC50,=,3e-10,9.522878745280336,train
4yoj,1.9,2015,IC50,=,4.1000000000000004e-07,6.3872161432802645,train
4unn,2.5,2015,IC50,=,4.2000000000000006e-07,6.376750709602099,train
4wzv,1.65,2015,IC50,=,4.3e-10,9.366531544420411,train
5fdg,2.1,2015,IC50,=,4.3e-07,6.366531544420414,train
4qw5,3.0,2015,IC50,=,4.49e-07,6.347753658996677,train
4zpe,1.7,2015,IC50,=,4.5e-07,6.346787486224656,train
4zg6,1.8,2015,IC50,=,4.7200000000000004e-07,6.3260580013659125,train
4qt2,1.44,2015,IC50,=,4.8e-07,6.318758762624412,train
4ufz,2.33,2015,IC50,=,4.9e-07,6.309803919971486,train
4wrs,2.2,2015,IC50,=,4.0000000000000007e-10,9.397940008672036,train
4xbd,1.45,2015,IC50,=,4e-07,6.3979400086720375,train
4yv9,1.95,2015,IC50,=,4e-07,6.3979400086720375,train
4y2x,2.5,2015,IC50,=,5.1e-07,6.292429823902063,train
4qw7,2.7,2015,IC50,=,5.21e-07,6.283162276700476,train
4qwx,2.9,2015,IC50,=,5.4e-07,6.267606240177032,train
4qwk,2.8,2015,IC50,=,5.43e-07,6.265200170411153,train
4wvs,2.09,2015,IC50,=,5.4e-07,6.267606240177032,train
4qzx,2.6,2015,IC50,=,5.53e-07,6.257274868695302,train
5c84,2.36,2015,IC50,=,6.4e-07,6.1938200260161125,train
4qwl,2.6,2015,IC50,=,6.61e-07,6.179798540514359,train
4zro,2.06,2015,IC50,=,6.9e-07,6.161150909262744,train
5alo,2.0,2015,IC50,=,7.38e-07,6.131943638176958,train
4z1s,1.06,2015,IC50,=,7.9e-07,6.102372908709558,train
4ql8,2.1,2015,IC50,=,7e-10,9.154901959985745,train
4udb,2.36,2015,IC50,=,7e-10,9.154901959985745,train
4xg9,2.91,2015,IC50,=,7e-10,9.154901959985745,train
5axp,1.95,2015,IC50,=,9.4e-10,9.0268721464003,train
5f5i,2.63,2015,IC50,=,9.5e-07,6.022276394711152,train
4xkx,1.8,2015,IC50,=,9e-10,9.045757490560677,train
4xub,1.98,2015,IC50,=,1.07e-06,5.97061622231479,train
4rvm,1.86,2015,IC50,=,1e-09,9.0,train
5ale,1.95,2015,IC50,=,1.132e-06,5.946153573147748,train
4qwr,2.9,2015,IC50,=,1.1839999999999998e-06,5.926648297613099,train
4ptc,2.71,2015,IC50,=,1.1e-09,8.958607314841775,train
5cf8,1.8,2015,IC50,=,1.1e-09,8.958607314841775,train
4qxs,1.9,2015,IC50,=,1.1e-06,5.958607314841775,train
4uxh,2.4,2015,IC50,=,1.1e-06,5.958607314841775,train
5d1u,2.85,2015,IC50,=,1.1e-06,5.958607314841775,train
4qxj,2.8,2015,IC50,=,1.2649999999999995e-06,5.897909474488164,train
5a5r,2.01,2015,IC50,=,1.26e-06,5.8996294548824375,train
5a5s,1.36,2015,IC50,=,1.26e-06,5.8996294548824375,train
4ztl,2.39,2015,IC50,=,1.2e-06,5.920818753952375,train
5afx,2.39,2015,IC50,=,1.2e-06,5.920818753952375,train
5am0,1.88,2015,IC50,=,1.32e-06,5.87942606879415,train
4qw6,2.9,2015,IC50,=,1.397e-06,5.854803593885818,train
4z2l,2.3,2015,IC50,=,1.4099999999999998e-06,5.85078088734462,train
4xs2,2.73,2015,IC50,=,1.5199999999999998e-06,5.818156412055227,train
5a3w,2.0,2015,IC50,=,1.5e-06,5.823908740944319,train
4yax,2.25,2015,IC50,=,1.5e-06,5.823908740944319,train
4z2k,2.3,2015,IC50,=,1.6599999999999998e-06,5.779891911959945,train
4py4,2.76,2015,IC50,=,1.69e-06,5.772113295386326,train
4z9l,2.1,2015,IC50,=,1.6000000000000003e-09,8.795880017344075,train
4rss,1.83,2015,IC50,=,1.7e-09,8.769551078621726,train
5d1t,2.2,2015,IC50,=,1.6999999999999998e-06,5.769551078621726,train
4yuw,1.97,2015,IC50,=,1.6999999999999998e-06,5.769551078621726,train
5am5,2.26,2015,IC50,=,1.82e-06,5.739928612014925,train
4yog,2.0,2015,IC50,=,1.8e-06,5.7447274948966935,train
4wvu,2.02,2015,IC50,=,1.97e-06,5.705533773838408,train
4xg8,2.4,2015,IC50,=,1.9e-09,8.721246399047171,train
5c4u,2.08,2015,IC50,=,1.9e-09,8.721246399047171,train
4u82,1.66,2015,IC50,=,1.9e-06,5.721246399047171,train
5ap5,2.8,2015,IC50,=,1.08e-08,7.966576244513051,train
5ap1,2.05,2015,IC50,=,1.08e-08,7.966576244513051,train
4zlz,2.0,2015,IC50,=,1.0000000000000001e-07,7.0,train
5a5p,2.03,2015,IC50,=,0.0001,4.0,train
4w4x,2.65,2015,IC50,=,1.0280000000000001e-07,6.988006885340743,train
4ykn,2.9,2015,IC50,=,1e-08,8.0,train
5aux,1.5,2015,IC50,=,1e-05,5.0,train
4wyo,2.89,2015,IC50,=,1.11e-07,6.954677021213342,train
4w4v,2.01,2015,IC50,=,1.1500000000000001e-07,6.939302159646388,train
4y46,2.04,2015,IC50,=,1.1000000000000001e-08,7.958607314841775,train
4qmx,1.88,2015,IC50,=,1.1e-05,4.958607314841775,train
5al3,1.75,2015,IC50,=,1.1e-05,4.958607314841775,train
4re9,2.91,2015,IC50,=,1.21e-05,4.91721462968355,train
4tvj,2.1,2015,IC50,=,1.2300000000000001e-08,7.910094888560602,train
4uiu,1.64,2015,IC50,=,1.26e-08,7.899629454882437,train
5ci7,1.74,2015,IC50,=,1.2000000000000004e-07,6.920818753952375,train
4yjn,2.6,2015,IC50,=,1.2000000000000002e-08,7.920818753952375,train
4zlo,2.5,2015,IC50,=,1.2e-05,4.920818753952375,train
5alt,2.15,2015,IC50,=,1.3099999999999998e-05,4.882728704344236,train
5ap6,2.1,2015,IC50,=,1.3300000000000002e-08,7.876148359032914,train
5djr,2.4,2015,IC50,=,1.39e-05,4.856985199745905,train
4rx9,1.75,2015,IC50,=,1.3e-08,7.886056647693163,train
4y85,2.33,2015,IC50,=,1.3e-08,7.886056647693163,train
4p4b,1.93,2015,IC50,=,1.4e-08,7.853871964321762,train
4x7q,2.33,2015,IC50,=,1.4e-08,7.853871964321762,train
4yzn,1.55,2015,IC50,=,1.5399999999999998e-05,4.812479279163537,train
5cqj,2.15,2015,IC50,=,1.5399999999999998e-05,4.812479279163537,train
4uiv,1.72,2015,IC50,=,1.5800000000000006e-08,7.801342913045577,train
5aku,1.8,2015,IC50,=,1.5000000000000002e-07,6.823908740944319,train
4y5h,2.06,2015,IC50,=,1.5000000000000002e-08,7.823908740944319,train
5bq0,1.57,2015,IC50,=,1.5000000000000002e-08,7.823908740944319,train
4wno,1.56,2015,IC50,=,1.6e-07,6.795880017344075,train
4p4f,1.86,2015,IC50,=,1.6800000000000002e-07,6.774690718274137,train
4p44,1.75,2015,IC50,=,1.6e-08,7.795880017344075,train
5cy3,1.76,2015,IC50,=,1.6e-08,7.795880017344075,train
4xg3,2.3,2015,IC50,=,1.75e-08,7.756961951313706,train
4uuh,2.52,2015,IC50,=,1.7e-08,7.769551078621726,train
5abw,1.6,2015,IC50,=,1.7e-08,7.769551078621726,train
5ccl,1.5,2015,IC50,=,1.7e-05,4.769551078621726,train
5cwa,2.1,2015,IC50,=,1.7e-05,4.769551078621726,train
4p4e,1.67,2015,IC50,=,1.8000000000000002e-07,6.7447274948966935,train
4uiz,1.19,2015,IC50,=,1.995e-05,4.700057099977233,train
4uvw,2.1,2015,IC50,=,1.9e-08,7.721246399047171,train
4xe0,2.43,2015,IC50,=,1.9e-08,7.721246399047171,train
4ztn,2.23,2015,IC50,=,1.9e-08,7.721246399047171,train
5a3n,2.0,2015,IC50,=,1.9e-08,7.721246399047171,train
4xyf,1.85,2015,IC50,=,1e-09,9.0,train
4qwf,3.0,2015,IC50,=,1e-06,6.0,train
5ajz,2.35,2015,IC50,=,2.01e-06,5.696803942579511,train
4zsq,2.3,2015,IC50,=,2.25e-06,5.647817481888637,train
4qz7,2.8,2015,IC50,=,2.262e-06,5.645507399410564,train
4zim,2.65,2015,IC50,=,2.4e-09,8.619788758288394,train
5cf5,2.45,2015,IC50,=,2.5e-09,8.602059991327963,train
5boy,2.03,2015,IC50,=,2.5e-06,5.6020599913279625,train
5dj5,2.4,2015,IC50,=,2.5e-06,5.6020599913279625,train
4xh6,2.04,2015,IC50,=,2.71e-06,5.567030709125595,train
5alj,2.1,2015,IC50,=,2.737e-06,5.562725202589877,train
4umj,1.85,2015,IC50,=,2.7e-06,5.568636235841013,train
4qz6,2.9,2015,IC50,=,2.979e-06,5.525929496784957,train
4yay,2.9,2015,IC50,=,2.9e-09,8.537602002101044,train
5ar4,2.7,2015,IC50,=,2.0000000000000002e-07,6.698970004336019,train
4yz9,2.46,2015,IC50,=,2e-08,7.698970004336019,train
5a0a,1.78,2015,IC50,=,2e-08,7.698970004336019,train
4xum,2.4,2015,IC50,=,2.13e-05,4.671620396561262,train
4xg4,2.3,2015,IC50,=,2.15e-08,7.667561540084395,train
4z90,3.0,2015,IC50,=,2.19e-05,4.6595558851598815,train
4x69,1.42,2015,IC50,=,2.2000000000000002e-08,7.657577319177793,train
4rsc,1.8,2015,IC50,=,2.32e-07,6.634512015109101,train
5ctb,2.4,2015,IC50,=,2.3e-08,7.638272163982407,train
5a1f,2.1,2015,IC50,=,2.45e-05,4.610833915635467,train
4ybi,1.84,2015,IC50,=,2.49e-07,6.603800652904264,train
4rn0,1.76,2015,IC50,=,2.55e-07,6.5934598195660445,train
4uda,2.03,2015,IC50,=,2.6e-08,7.585026652029182,train
4zun,1.4,2015,IC50,=,2.6e-05,4.585026652029182,train
4x68,1.68,2015,IC50,=,2.710000000000001e-07,6.567030709125595,train
4uuq,2.36,2015,IC50,=,2.9e-08,7.5376020021010435,train
4xmo,1.75,2015,IC50,=,2e-09,8.698970004336019,train
4qz3,2.8,2015,IC50,=,3.085e-06,5.510744831630739,train
4ura,2.23,2015,IC50,=,3.16e-06,5.5003129173815966,train
4zs2,2.16,2015,IC50,=,3.23e-06,5.490797477668897,train
5alx,2.23,2015,IC50,=,3.277e-06,5.484523558617624,train
4d2r,2.1,2015,IC50,=,3.3e-06,5.481486060122113,train
4y6r,1.9,2015,IC50,=,3.3e-06,5.481486060122113,train
4qz0,3.0,2015,IC50,=,3.502e-06,5.455683858252573,train
5a09,1.81,2015,IC50,=,3.5e-09,8.455931955649724,train
4zk5,2.89,2015,IC50,=,3.7000000000000005e-09,8.431798275933005,train
4xta,2.5,2015,IC50,=,3.7e-06,5.431798275933005,train
5c4s,2.23,2015,IC50,=,3.8e-09,8.42021640338319,train
5al4,1.9,2015,IC50,=,3.0000000000000004e-07,6.522878745280337,train
4xg7,1.76,2015,IC50,=,3.26e-08,7.486782399932061,train
4uvv,1.9,2015,IC50,=,3.2e-08,7.494850021680094,train
4w4w,1.9,2015,IC50,=,3.4700000000000006e-08,7.459670525209126,train
5akg,2.51,2015,IC50,=,3.481e-05,4.458295976715712,train
4w4y,2.3,2015,IC50,=,3.448e-07,6.462432742847325,train
4p4i,1.87,2015,IC50,=,3.5e-08,7.455931955649724,train
4rx8,1.59,2015,IC50,=,3.5e-08,7.455931955649724,train
4zsr,1.65,2015,IC50,=,3.61e-05,4.442492798094342,train
5al2,1.9,2015,IC50,=,3.6000000000000005e-07,6.443697499232712,train
4x2l,2.55,2015,IC50,=,3.6e-05,4.443697499232712,train
4rx5,1.36,2015,IC50,=,3e-09,8.522878745280337,train
4yzc,2.49,2015,IC50,=,3e-09,8.522878745280337,train
4zom,2.27,2015,IC50,=,3e-09,8.522878745280337,train
4qvw,3.0,2015,IC50,=,4.138e-06,5.383209513670284,train
3wyx,2.9,2015,IC50,=,4.3000000000000005e-09,8.366531544420413,train
4yhf,2.2,2015,IC50,=,4.6e-09,8.337242168318426,train
5es1,2.8,2015,IC50,=,4.6e-09,8.337242168318426,train
4wvt,1.96,2015,IC50,=,4.87e-06,5.3124710387853655,train
4x6k,1.94,2015,IC50,=,4.87e-06,5.3124710387853655,train
4xjr,3.0,2015,IC50,=,4.8e-06,5.318758762624412,train
5ai6,2.3,2015,IC50,=,4.018999999999999e-05,4.395881993807965,train
5cf4,2.38,2015,IC50,=,4e-08,7.397940008672037,train
4rvl,1.85,2015,IC50,=,4.17e-08,7.379863945026242,train
5akw,2.07,2015,IC50,=,4.1000000000000004e-07,6.3872161432802645,train
4x7j,2.3,2015,IC50,=,4.1e-08,7.387216143280264,train
5afj,2.22,2015,IC50,=,4.2e-05,4.376750709602099,train
5alv,1.8,2015,IC50,=,4.348e-05,4.361710464585743,train
3wpn,2.8,2015,IC50,=,4.4e-05,4.356547323513813,train
4v0i,2.54,2015,IC50,=,4.68e-07,6.329754146925876,train
5d1j,1.8,2015,IC50,=,4.8000000000000006e-08,7.318758762624412,train
4x7k,1.8,2015,IC50,=,4e-09,8.397940008672037,train
5ccm,2.3,2015,IC50,=,4e-09,8.397940008672037,train
5a85,1.72,2015,IC50,=,5.01e-06,5.300162274132754,train
4wy1,1.98,2015,IC50,=,5.1e-06,5.292429823902063,train
4qz5,2.8,2015,IC50,=,5.452e-06,5.263444152837364,train
4uvy,1.95,2015,IC50,=,5.5e-09,8.259637310505756,train
5ap0,2.15,2015,IC50,=,5.5e-09,8.259637310505756,train
5c7c,2.32,2015,IC50,=,5.5e-06,5.259637310505756,train
5d6q,1.5,2015,IC50,=,5.8e-06,5.236572006437063,train
4ptg,2.36,2015,IC50,=,5.900000000000001e-09,8.229147988357855,train
5ahj,2.8,2015,IC50,=,5.900000000000001e-09,8.229147988357855,train
5ar5,2.66,2015,IC50,=,5.000000000000001e-07,6.301029995663981,train
4uiw,1.73,2015,IC50,=,5e-08,7.301029995663981,train
5ap7,2.45,2015,IC50,=,5.1e-07,6.292429823902063,train
4xxs,1.86,2015,IC50,=,5.2e-08,7.2839966563652,train
4y2s,2.3,2015,IC50,=,5.2e-05,4.2839966563652006,train
5a6n,1.7,2015,IC50,=,5.2e-05,4.2839966563652006,train
5al1,1.75,2015,IC50,=,5.3e-05,4.275724130399211,train
5cxz,1.7,2015,IC50,=,5.520000000000001e-07,6.2580609222708015,train
4y29,1.98,2015,IC50,=,5.660000000000001e-07,6.247183568811728,train
4s3f,1.7,2015,IC50,=,5.800000000000001e-07,6.236572006437063,train
3wzk,2.3,2015,IC50,=,5.8e-08,7.236572006437063,train
5ak4,1.79,2015,IC50,=,5.92e-05,4.22767829327708,train
5cxh,1.9,2015,IC50,=,5e-09,8.301029995663981,train
4zs3,2.45,2015,IC50,=,6.549999999999999e-06,5.183758700008217,train
3wzj,2.75,2015,IC50,=,6.6e-09,8.18045606445813,train
4xct,1.3,2015,IC50,=,6.7e-09,8.173925197299173,train
5diq,2.1,2015,IC50,=,6.799999999999999e-06,5.167491087293763,train
4tmr,2.7,2015,IC50,=,6.000000000000002e-08,7.221848749616356,train
5fdd,2.51,2015,IC50,=,6.33e-05,4.198596289982645,train
4tww,2.42,2015,IC50,=,6.3e-05,4.200659450546418,train
5dde,1.78,2015,IC50,=,6.5e-08,7.187086643357144,train
5ddf,1.66,2015,IC50,=,6.74e-07,6.17134010346468,train
4x7n,2.35,2015,IC50,=,6.000000000000001e-09,8.221848749616356,train
4qvv,2.8,2015,IC50,=,7.01e-06,5.154281982033341,train
4qzw,3.0,2015,IC50,=,7.155e-06,5.145390361904205,train
4qw0,2.9,2015,IC50,=,7.192e-06,5.143150321274828,train
4rlp,2.79,2015,IC50,=,7.3e-09,8.136677139879543,train
4qms,1.88,2015,IC50,=,7.4e-06,5.130768280269024,train
4qvn,2.9,2015,IC50,=,7.925e-06,5.101000729110211,train
5ar8,2.79,2015,IC50,=,7.900000000000001e-09,8.102372908709558,train
4p4j,1.66,2015,IC50,=,7.000000000000001e-07,6.154901959985743,train
5afm,2.85,2015,IC50,=,7e-05,4.154901959985743,train
5al5,2.05,2015,IC50,=,7.1e-08,7.1487416512809245,train
4xjt,2.6,2015,IC50,=,7.2000000000000005e-06,5.142667503568732,train
4trw,2.85,2015,IC50,=,7.2e-05,4.142667503568732,train
4pte,2.03,2015,IC50,=,7.4e-08,7.130768280269024,train
4xjs,2.8,2015,IC50,=,7.6e-08,7.119186407719209,train
4qt1,2.4,2015,IC50,=,7.0000000000000015e-09,8.154901959985743,train
4qvy,2.51,2015,IC50,=,8.037000000000001e-06,5.094906031672129,train
4x3u,1.63,2015,IC50,=,8.099999999999999e-06,5.091514981121351,train
4z2h,2.35,2015,IC50,=,8.3e-06,5.080921907623926,train
5ak3,2.28,2015,IC50,=,8.49e-06,5.071092309756048,train
4yab,1.9,2015,IC50,=,8.5e-06,5.070581074285707,train
5auw,1.5,2015,IC50,=,8.9e-06,5.050609993355088,train
4ryc,2.45,2015,IC50,=,8e-08,7.096910013008056,train
5ddb,1.54,2015,IC50,=,8.2e-08,7.086186147616283,train
4xdo,1.97,2015,IC50,=,8.4e-05,4.075720713938118,train
4wnp,1.88,2015,IC50,=,8e-09,8.096910013008056,train
4y6s,2.1,2015,IC50,=,9.3e-06,5.031517051446065,train
4w4s,2.0,2015,IC50,=,9.5e-06,5.022276394711152,train
5am2,1.7,2015,IC50,=,9.685e-06,5.01390037494487,train
5d1s,2.1,2015,IC50,=,9.6e-06,5.017728766960432,train
4xg6,2.4,2015,IC50,=,9.7e-09,8.013228265733755,train
4yyl,1.91,2015,IC50,=,9.7e-06,5.013228265733755,train
4qz4,3.0,2015,IC50,=,9.83e-06,5.007446482167865,train
4xm6,2.35,2015,IC50,=,8.999999999999999e-05,4.045757490560675,train
4y2v,2.4,2015,IC50,=,9.1e-05,4.040958607678906,train
5ap3,2.7,2015,IC50,=,9.300000000000001e-08,7.031517051446065,train
4ux4,1.8,2015,IC50,=,9.700000000000001e-08,7.013228265733755,train
5auz,1.6,2015,IC50,=,9.8e-05,4.008773924307505,train
5ece,2.2,2015,IC50,=,9.000000000000001e-09,8.045757490560675,train
4rn1,2.18,2015,IC50,=,1e-05,5.0,train
4rxc,2.31,2015,IC50,=,3.3e-05,4.481486060122113,train
5a00,2.75,2015,Kd,=,3e-08,7.522878745280337,train
4xhe,1.9,2015,Kd,=,5.000000000000001e-11,10.30102999566398,train
4pzh,1.06,2015,Kd,=,1e-08,8.0,train
4x60,2.35,2015,Kd,=,1e-09,9.0,train
4x61,2.85,2015,Kd,=,1e-09,9.0,train
4s2i,1.6,2015,Kd,=,1e-09,9.0,train
4wr7,1.5,2015,Kd,=,2.0000000000000004e-12,11.69897000433602,train
4y8d,2.1,2015,Kd,=,8.9e-09,8.050609993355087,train
5bs4,1.29,2015,Kd,=,9.9e-12,11.00436480540245,train
5aix,2.1,2015,Kd,=,1.2e-08,7.920818753952375,train
4xtx,2.3,2015,Kd,=,2.7e-11,10.568636235841012,train
4ww6,1.06,2015,Kd,=,6.2e-11,10.207608310501746,train
4ww8,1.42,2015,Kd,=,6.7e-11,10.173925197299171,train
4zzz,1.9,2015,Kd,=,8.699999999999998e-08,7.060480747381382,train
3wtn,2.09,2015,Kd,=,9.1e-08,7.040958607678906,train
3wtl,2.3,2015,Kd,=,9.2e-08,7.036212172654444,train
3wtm,2.48,2015,Kd,=,1e-07,7.0,train
4odl,2.92,2015,Kd,=,1.13e-07,6.94692155651658,train
4x1s,1.9,2015,Kd,=,1.34e-07,6.872895201635193,train
3wzp,1.2,2015,Kd,=,1.5e-07,6.823908740944319,train
4yoz,2.25,2015,Kd,=,1.6e-07,6.795880017344075,train
4odn,1.6,2015,Kd,=,1.83e-07,6.73754891026957,train
5agu,2.17,2015,Kd,=,1.0000000000000002e-10,10.0,train
4xrq,1.95,2015,Kd,=,2.32e-07,6.634512015109101,train
4rd0,1.71,2015,Kd,=,2.4e-07,6.619788758288394,train
4zzd,2.35,2015,Kd,=,2.5e-07,6.6020599913279625,train
5e0a,2.6,2015,Kd,=,2.6e-07,6.585026652029182,train
5c7n,1.75,2015,Kd,=,2.7e-07,6.568636235841013,train
5cfa,1.45,2015,Kd,=,2.9e-07,6.537602002101044,train
3wtj,2.24,2015,Kd,=,2.97e-07,6.527243550682788,train
5agv,1.93,2015,Kd,=,2.0000000000000003e-10,9.69897000433602,train
4yee,2.0,2015,Kd,=,3.2e-07,6.494850021680094,train
4rd3,1.69,2015,Kd,=,3.400000000000001e-07,6.468521082957745,train
5ai1,2.1,2015,Kd,=,3.400000000000001e-07,6.468521082957745,train
4ymh,1.88,2015,Kd,=,3.5e-07,6.455931955649724,train
5cvd,1.3,2015,Kd,=,3.9e-07,6.4089353929735005,train
5a2k,1.7,2015,Kd,=,4.5e-07,6.346787486224656,train
4x1r,2.1,2015,Kd,=,4e-07,6.3979400086720375,train
3wth,2.54,2015,Kd,=,5.14e-07,6.289036881004725,train
4rd6,1.94,2015,Kd,=,5.2e-07,6.2839966563652006,train
4xtv,1.45,2015,Kd,=,5.400000000000001e-10,9.267606240177033,train
5ais,1.85,2015,Kd,=,5.699999999999999e-07,6.2441251443275085,train
4xu2,1.85,2015,Kd,=,5.92e-10,9.22767829327708,train
3wzq,1.7,2015,Kd,=,5.9e-07,6.229147988357856,train
4xty,1.8,2015,Kd,=,6.14e-10,9.211831628858832,train
5aiv,2.04,2015,Kd,=,6.5e-07,6.187086643357144,train
4yv5,1.9,2015,Kd,=,6e-07,6.221848749616356,train
4rt1,1.7,2015,Kd,=,7.3e-07,6.136677139879544,train
4xu0,1.6,2015,Kd,=,7.69e-10,9.114073660198567,train
4x34,1.8,2015,Kd,=,7.599999999999999e-07,6.119186407719209,train
5c13,2.1,2015,Kd,=,7.9e-07,6.102372908709558,train
4cwb,1.56,2015,Kd,=,8.1e-07,6.091514981121351,train
3x00,1.3,2015,Kd,=,8.3e-10,9.080921907623926,train
4odm,1.75,2015,Kd,=,8.55e-07,6.068033885271827,train
4xk9,2.2,2015,Kd,=,8.6e-10,9.065501548756432,train
4xkb,1.5,2015,Kd,=,8e-07,6.096910013008056,train
4tkj,0.87,2015,Kd,=,9.13e-07,6.039529222465701,train
4zb8,2.0,2015,Kd,=,9.4e-07,6.026872146400302,train
4wri,1.4,2015,Kd,=,9.7e-10,9.013228265733757,train
4ris,2.3,2015,Kd,=,9e-07,6.045757490560675,train
4tjz,0.87,2015,Kd,=,1.07e-06,5.97061622231479,train
4rr6,1.88,2015,Kd,=,1e-06,6.0,train
4ra1,1.75,2015,Kd,=,1.16e-06,5.935542010773082,train
4d4d,1.4,2015,Kd,=,1.1e-06,5.958607314841775,train
3wti,2.68,2015,Kd,=,1.27e-06,5.896196279044043,train
5eq0,1.18,2015,Kd,=,1.2e-06,5.920818753952375,train
4zei,2.3,2015,Kd,=,1.33e-06,5.876148359032914,train
4xkc,2.0,2015,Kd,=,1.36e-06,5.866461091629782,train
4cst,1.1,2015,Kd,=,1.3e-09,8.886056647693163,train
4yc9,1.82,2015,Kd,=,1.3e-09,8.886056647693163,train
4xyn,2.55,2015,Kd,=,1.3e-06,5.886056647693163,train
4oex,2.14,2015,Kd,=,1.45e-06,5.838631997765025,train
5a2j,1.65,2015,Kd,=,1.4e-06,5.853871964321762,train
4zec,2.15,2015,Kd,=,1.5e-06,5.823908740944319,train
4wph,2.92,2015,Kd,=,1.6e-06,5.795880017344075,train
4ymq,2.0,2015,Kd,=,1.6e-06,5.795880017344075,train
5ea3,2.75,2015,Kd,=,1.7e-09,8.769551078621726,train
4zdu,2.3,2015,Kd,=,1.6999999999999998e-06,5.769551078621726,train
5cbr,2.0,2015,Kd,=,1.8e-06,5.7447274948966935,train
4tkh,0.93,2015,Kd,=,1.84e-06,5.735182176990463,train
5epk,1.8,2015,Kd,=,1.8e-06,5.7447274948966935,train
4xqa,1.41,2015,Kd,=,1.03e-05,4.987162775294828,train
4wv6,1.75,2015,Kd,=,1.04e-05,4.982966660701219,train
4rlt,2.05,2015,Kd,=,1.09e-05,4.962573502059376,train
5boj,1.75,2015,Kd,=,1.0000000000000001e-07,7.0,train
4ucd,2.66,2015,Kd,=,0.0001,4.0,train
4twt,2.85,2015,Kd,=,1e-08,8.0,train
4xxh,2.4,2015,Kd,=,1e-05,5.0,train
5cst,1.78,2015,Kd,=,1.1e-07,6.958607314841775,train
4pgd,2.7,2015,Kd,=,1.1900000000000001e-07,6.924453038607469,train
5ajo,1.48,2015,Kd,=,1.1e-05,4.958607314841775,train
5cyv,1.52,2015,Kd,=,1.1e-05,4.958607314841775,train
5fjx,2.45,2015,Kd,=,1.1e-05,4.958607314841775,train
4rh5,1.6,2015,Kd,=,1.273e-07,6.895171596346344,train
5e1s,2.26,2015,Kd,=,1.2000000000000002e-08,7.920818753952375,train
